0.000000 8.000000 0.030749 0.012890 0.000000
1.000000 8.000000 0.040878 0.038958 0.000000
2.000000 7.200000 0.033124 0.019451 0.000000
3.000000 6.400000 0.042278 0.044926 0.000000
4.000000 5.600000 0.106460 0.105517 0.000000
5.000000 8.800000 0.069596 0.047478 0.000000
6.000000 7.200000 0.044916 0.054908 0.000000
7.000000 8.000000 0.012257 0.000956 0.000000
8.000000 8.000000 0.011985 0.001146 0.000000
9.000000 8.000000 0.011839 0.000945 0.000000
10.000000 8.000000 0.012100 0.000993 0.000000
11.000000 7.200000 0.012350 0.001145 0.000000
12.000000 8.000000 0.012868 0.002703 0.000000
13.000000 8.000000 0.012318 0.000688 0.000000
14.000000 8.000000 0.012373 0.001508 0.000000
15.000000 8.000000 0.012359 0.001149 0.000000
16.000000 8.000000 0.012337 0.000485 0.000000
17.000000 8.000000 0.013062 0.000683 0.000000
18.000000 8.000000 0.012595 0.000881 0.000000
19.000000 7.200000 0.012356 0.001048 0.000000
20.000000 8.000000 0.012709 0.001014 0.000000
21.000000 8.000000 0.012681 0.000838 0.000000
22.000000 8.000000 0.012409 0.000858 0.000000
23.000000 8.000000 0.012825 0.000485 0.000000
24.000000 8.000000 0.012405 0.000939 0.000000
25.000000 8.000000 0.012296 0.000913 0.000000
26.000000 8.000000 0.012771 0.001409 0.000000
27.000000 8.000000 0.012311 0.000388 0.000000
28.000000 8.000000 0.012489 0.000661 0.000000
29.000000 8.000000 0.012612 0.000465 0.000000
